"MTU (UTC)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (UTC)","Intraday Price (EUR/MWh)"
"12/01/2024 13:00:00 - 12/01/2024 14:00:00","BZN|FR","Without Sequence","104.54","",""
"12/01/2024 14:00:00 - 12/01/2024 15:00:00","BZN|FR","Without Sequence","110.00","",""
"12/01/2024 15:00:00 - 12/01/2024 16:00:00","BZN|FR","Without Sequence","120.00","",""
"12/01/2024 16:00:00 - 12/01/2024 17:00:00","BZN|FR","Without Sequence","127.50","",""
"12/01/2024 17:00:00 - 12/01/2024 18:00:00","BZN|FR","Without Sequence","126.00","",""
"12/01/2024 18:00:00 - 12/01/2024 19:00:00","BZN|FR","Without Sequence","119.47","",""
"12/01/2024 19:00:00 - 12/01/2024 20:00:00","BZN|FR","Without Sequence","110.00","",""
"12/01/2024 20:00:00 - 12/01/2024 21:00:00","BZN|FR","Without Sequence","102.26","",""
"12/01/2024 21:00:00 - 12/01/2024 22:00:00","BZN|FR","Without Sequence","98.00","",""
"12/01/2024 22:00:00 - 12/01/2024 23:00:00","BZN|FR","Without Sequence","98.00","",""
"12/01/2024 23:00:00 - 13/01/2024 00:00:00","BZN|FR","Without Sequence","90.00","",""
"13/01/2024 00:00:00 - 13/01/2024 01:00:00","BZN|FR","Without Sequence","87.48","",""
"13/01/2024 01:00:00 - 13/01/2024 02:00:00","BZN|FR","Without Sequence","82.00","",""
"13/01/2024 02:00:00 - 13/01/2024 03:00:00","BZN|FR","Without Sequence","78.47","",""
"13/01/2024 03:00:00 - 13/01/2024 04:00:00","BZN|FR","Without Sequence","75.00","",""
"13/01/2024 04:00:00 - 13/01/2024 05:00:00","BZN|FR","Without Sequence","75.00","",""
"13/01/2024 05:00:00 - 13/01/2024 06:00:00","BZN|FR","Without Sequence","78.30","",""
"13/01/2024 06:00:00 - 13/01/2024 07:00:00","BZN|FR","Without Sequence","85.59","",""
"13/01/2024 07:00:00 - 13/01/2024 08:00:00","BZN|FR","Without Sequence","92.71","",""
"13/01/2024 08:00:00 - 13/01/2024 09:00:00","BZN|FR","Without Sequence","94.83","",""
"13/01/2024 09:00:00 - 13/01/2024 10:00:00","BZN|FR","Without Sequence","90.93","",""
"13/01/2024 10:00:00 - 13/01/2024 11:00:00","BZN|FR","Without Sequence","88.40","",""
"13/01/2024 11:00:00 - 13/01/2024 12:00:00","BZN|FR","Without Sequence","73.96","",""
"13/01/2024 12:00:00 - 13/01/2024 13:00:00","BZN|FR","Without Sequence","71.45","",""
"13/01/2024 13:00:00 - 13/01/2024 14:00:00","BZN|FR","Without Sequence","74.51","",""
"13/01/2024 14:00:00 - 13/01/2024 15:00:00","BZN|FR","Without Sequence","80.40","",""
"13/01/2024 15:00:00 - 13/01/2024 16:00:00","BZN|FR","Without Sequence","91.23","",""
"13/01/2024 16:00:00 - 13/01/2024 17:00:00","BZN|FR","Without Sequence","99.30","",""
"13/01/2024 17:00:00 - 13/01/2024 18:00:00","BZN|FR","Without Sequence","107.99","",""
"13/01/2024 18:00:00 - 13/01/2024 19:00:00","BZN|FR","Without Sequence","103.14","",""
"13/01/2024 19:00:00 - 13/01/2024 20:00:00","BZN|FR","Without Sequence","100.00","",""
"13/01/2024 20:00:00 - 13/01/2024 21:00:00","BZN|FR","Without Sequence","96.63","",""
"13/01/2024 21:00:00 - 13/01/2024 22:00:00","BZN|FR","Without Sequence","93.12","",""
"13/01/2024 22:00:00 - 13/01/2024 23:00:00","BZN|FR","Without Sequence","93.12","",""
"13/01/2024 23:00:00 - 14/01/2024 00:00:00","BZN|FR","Without Sequence","86.10","",""
"14/01/2024 00:00:00 - 14/01/2024 01:00:00","BZN|FR","Without Sequence","82.78","",""
"14/01/2024 01:00:00 - 14/01/2024 02:00:00","BZN|FR","Without Sequence","78.66","",""
"14/01/2024 02:00:00 - 14/01/2024 03:00:00","BZN|FR","Without Sequence","72.53","",""
"14/01/2024 03:00:00 - 14/01/2024 04:00:00","BZN|FR","Without Sequence","70.70","",""
"14/01/2024 04:00:00 - 14/01/2024 05:00:00","BZN|FR","Without Sequence","73.13","",""
"14/01/2024 05:00:00 - 14/01/2024 06:00:00","BZN|FR","Without Sequence","69.71","",""
"14/01/2024 06:00:00 - 14/01/2024 07:00:00","BZN|FR","Without Sequence","74.40","",""
"14/01/2024 07:00:00 - 14/01/2024 08:00:00","BZN|FR","Without Sequence","77.90","",""
"14/01/2024 08:00:00 - 14/01/2024 09:00:00","BZN|FR","Without Sequence","86.81","",""
"14/01/2024 09:00:00 - 14/01/2024 10:00:00","BZN|FR","Without Sequence","88.77","",""
"14/01/2024 10:00:00 - 14/01/2024 11:00:00","BZN|FR","Without Sequence","89.77","",""
"14/01/2024 11:00:00 - 14/01/2024 12:00:00","BZN|FR","Without Sequence","84.70","",""
"14/01/2024 12:00:00 - 14/01/2024 13:00:00","BZN|FR","Without Sequence","77.04","",""
"14/01/2024 13:00:00 - 14/01/2024 14:00:00","BZN|FR","Without Sequence","79.15","",""
"14/01/2024 14:00:00 - 14/01/2024 15:00:00","BZN|FR","Without Sequence","82.32","",""
"14/01/2024 15:00:00 - 14/01/2024 16:00:00","BZN|FR","Without Sequence","86.62","",""
"14/01/2024 16:00:00 - 14/01/2024 17:00:00","BZN|FR","Without Sequence","91.86","",""
"14/01/2024 17:00:00 - 14/01/2024 18:00:00","BZN|FR","Without Sequence","99.94","",""
"14/01/2024 18:00:00 - 14/01/2024 19:00:00","BZN|FR","Without Sequence","92.01","",""
"14/01/2024 19:00:00 - 14/01/2024 20:00:00","BZN|FR","Without Sequence","86.03","",""
"14/01/2024 20:00:00 - 14/01/2024 21:00:00","BZN|FR","Without Sequence","84.49","",""
"14/01/2024 21:00:00 - 14/01/2024 22:00:00","BZN|FR","Without Sequence","82.97","",""
"14/01/2024 22:00:00 - 14/01/2024 23:00:00","BZN|FR","Without Sequence","82.97","",""
"14/01/2024 23:00:00 - 15/01/2024 00:00:00","BZN|FR","Without Sequence","77.70","",""
"15/01/2024 00:00:00 - 15/01/2024 01:00:00","BZN|FR","Without Sequence","72.07","",""
"15/01/2024 01:00:00 - 15/01/2024 02:00:00","BZN|FR","Without Sequence","66.82","",""
"15/01/2024 02:00:00 - 15/01/2024 03:00:00","BZN|FR","Without Sequence","62.04","",""
"15/01/2024 03:00:00 - 15/01/2024 04:00:00","BZN|FR","Without Sequence","62.10","",""
"15/01/2024 04:00:00 - 15/01/2024 05:00:00","BZN|FR","Without Sequence","69.46","",""
"15/01/2024 05:00:00 - 15/01/2024 06:00:00","BZN|FR","Without Sequence","81.10","",""
"15/01/2024 06:00:00 - 15/01/2024 07:00:00","BZN|FR","Without Sequence","86.74","",""
"15/01/2024 07:00:00 - 15/01/2024 08:00:00","BZN|FR","Without Sequence","99.52","",""
"15/01/2024 08:00:00 - 15/01/2024 09:00:00","BZN|FR","Without Sequence","100.33","",""
"15/01/2024 09:00:00 - 15/01/2024 10:00:00","BZN|FR","Without Sequence","94.92","",""
"15/01/2024 10:00:00 - 15/01/2024 11:00:00","BZN|FR","Without Sequence","90.30","",""
"15/01/2024 11:00:00 - 15/01/2024 12:00:00","BZN|FR","Without Sequence","85.70","",""
"15/01/2024 12:00:00 - 15/01/2024 13:00:00","BZN|FR","Without Sequence","82.41","",""
"15/01/2024 13:00:00 - 15/01/2024 14:00:00","BZN|FR","Without Sequence","84.99","",""
"15/01/2024 14:00:00 - 15/01/2024 15:00:00","BZN|FR","Without Sequence","90.10","",""
"15/01/2024 15:00:00 - 15/01/2024 16:00:00","BZN|FR","Without Sequence","98.03","",""
"15/01/2024 16:00:00 - 15/01/2024 17:00:00","BZN|FR","Without Sequence","106.70","",""
"15/01/2024 17:00:00 - 15/01/2024 18:00:00","BZN|FR","Without Sequence","112.85","",""
"15/01/2024 18:00:00 - 15/01/2024 19:00:00","BZN|FR","Without Sequence","113.90","",""
"15/01/2024 19:00:00 - 15/01/2024 20:00:00","BZN|FR","Without Sequence","107.58","",""
"15/01/2024 20:00:00 - 15/01/2024 21:00:00","BZN|FR","Without Sequence","100.00","",""
"15/01/2024 21:00:00 - 15/01/2024 22:00:00","BZN|FR","Without Sequence","97.21","",""
"15/01/2024 22:00:00 - 15/01/2024 23:00:00","BZN|FR","Without Sequence","97.21","",""
"15/01/2024 23:00:00 - 16/01/2024 00:00:00","BZN|FR","Without Sequence","86.59","",""
"16/01/2024 00:00:00 - 16/01/2024 01:00:00","BZN|FR","Without Sequence","83.33","",""
"16/01/2024 01:00:00 - 16/01/2024 02:00:00","BZN|FR","Without Sequence","80.94","",""
"16/01/2024 02:00:00 - 16/01/2024 03:00:00","BZN|FR","Without Sequence","78.65","",""
"16/01/2024 03:00:00 - 16/01/2024 04:00:00","BZN|FR","Without Sequence","78.35","",""
"16/01/2024 04:00:00 - 16/01/2024 05:00:00","BZN|FR","Without Sequence","84.96","",""
"16/01/2024 05:00:00 - 16/01/2024 06:00:00","BZN|FR","Without Sequence","96.10","",""
"16/01/2024 06:00:00 - 16/01/2024 07:00:00","BZN|FR","Without Sequence","117.00","",""
"16/01/2024 07:00:00 - 16/01/2024 08:00:00","BZN|FR","Without Sequence","144.11","",""
"16/01/2024 08:00:00 - 16/01/2024 09:00:00","BZN|FR","Without Sequence","138.60","",""
"16/01/2024 09:00:00 - 16/01/2024 10:00:00","BZN|FR","Without Sequence","122.00","",""
"16/01/2024 10:00:00 - 16/01/2024 11:00:00","BZN|FR","Without Sequence","110.00","",""
"16/01/2024 11:00:00 - 16/01/2024 12:00:00","BZN|FR","Without Sequence","102.62","",""
"16/01/2024 12:00:00 - 16/01/2024 13:00:00","BZN|FR","Without Sequence","95.47","",""
"16/01/2024 13:00:00 - 16/01/2024 14:00:00","BZN|FR","Without Sequence","100.95","",""
"16/01/2024 14:00:00 - 16/01/2024 15:00:00","BZN|FR","Without Sequence","111.85","",""
"16/01/2024 15:00:00 - 16/01/2024 16:00:00","BZN|FR","Without Sequence","113.56","",""
"16/01/2024 16:00:00 - 16/01/2024 17:00:00","BZN|FR","Without Sequence","129.34","",""
"16/01/2024 17:00:00 - 16/01/2024 18:00:00","BZN|FR","Without Sequence","129.98","",""
"16/01/2024 18:00:00 - 16/01/2024 19:00:00","BZN|FR","Without Sequence","116.92","",""
"16/01/2024 19:00:00 - 16/01/2024 20:00:00","BZN|FR","Without Sequence","99.78","",""
"16/01/2024 20:00:00 - 16/01/2024 21:00:00","BZN|FR","Without Sequence","88.75","",""
"16/01/2024 21:00:00 - 16/01/2024 22:00:00","BZN|FR","Without Sequence","83.49","",""
"16/01/2024 22:00:00 - 16/01/2024 23:00:00","BZN|FR","Without Sequence","83.49","",""
"16/01/2024 23:00:00 - 17/01/2024 00:00:00","BZN|FR","Without Sequence","72.79","",""
"17/01/2024 00:00:00 - 17/01/2024 01:00:00","BZN|FR","Without Sequence","72.33","",""
"17/01/2024 01:00:00 - 17/01/2024 02:00:00","BZN|FR","Without Sequence","71.02","",""
"17/01/2024 02:00:00 - 17/01/2024 03:00:00","BZN|FR","Without Sequence","70.07","",""
"17/01/2024 03:00:00 - 17/01/2024 04:00:00","BZN|FR","Without Sequence","69.90","",""
"17/01/2024 04:00:00 - 17/01/2024 05:00:00","BZN|FR","Without Sequence","72.67","",""
"17/01/2024 05:00:00 - 17/01/2024 06:00:00","BZN|FR","Without Sequence","77.67","",""
"17/01/2024 06:00:00 - 17/01/2024 07:00:00","BZN|FR","Without Sequence","87.00","",""
"17/01/2024 07:00:00 - 17/01/2024 08:00:00","BZN|FR","Without Sequence","97.72","",""
"17/01/2024 08:00:00 - 17/01/2024 09:00:00","BZN|FR","Without Sequence","106.24","",""
"17/01/2024 09:00:00 - 17/01/2024 10:00:00","BZN|FR","Without Sequence","110.33","",""
"17/01/2024 10:00:00 - 17/01/2024 11:00:00","BZN|FR","Without Sequence","111.10","",""
"17/01/2024 11:00:00 - 17/01/2024 12:00:00","BZN|FR","Without Sequence","90.12","",""
"17/01/2024 12:00:00 - 17/01/2024 13:00:00","BZN|FR","Without Sequence","83.05","",""
"17/01/2024 13:00:00 - 17/01/2024 14:00:00","BZN|FR","Without Sequence","85.38","",""
"17/01/2024 14:00:00 - 17/01/2024 15:00:00","BZN|FR","Without Sequence","70.98","",""
"17/01/2024 15:00:00 - 17/01/2024 16:00:00","BZN|FR","Without Sequence","70.45","",""
"17/01/2024 16:00:00 - 17/01/2024 17:00:00","BZN|FR","Without Sequence","79.72","",""
"17/01/2024 17:00:00 - 17/01/2024 18:00:00","BZN|FR","Without Sequence","105.49","",""
"17/01/2024 18:00:00 - 17/01/2024 19:00:00","BZN|FR","Without Sequence","107.73","",""
"17/01/2024 19:00:00 - 17/01/2024 20:00:00","BZN|FR","Without Sequence","93.82","",""
"17/01/2024 20:00:00 - 17/01/2024 21:00:00","BZN|FR","Without Sequence","83.96","",""
"17/01/2024 21:00:00 - 17/01/2024 22:00:00","BZN|FR","Without Sequence","79.25","",""
"17/01/2024 22:00:00 - 17/01/2024 23:00:00","BZN|FR","Without Sequence","79.25","",""
"17/01/2024 23:00:00 - 18/01/2024 00:00:00","BZN|FR","Without Sequence","71.30","",""
"18/01/2024 00:00:00 - 18/01/2024 01:00:00","BZN|FR","Without Sequence","75.71","",""
"18/01/2024 01:00:00 - 18/01/2024 02:00:00","BZN|FR","Without Sequence","70.54","",""
"18/01/2024 02:00:00 - 18/01/2024 03:00:00","BZN|FR","Without Sequence","68.71","",""
"18/01/2024 03:00:00 - 18/01/2024 04:00:00","BZN|FR","Without Sequence","63.81","",""
"18/01/2024 04:00:00 - 18/01/2024 05:00:00","BZN|FR","Without Sequence","65.73","",""
"18/01/2024 05:00:00 - 18/01/2024 06:00:00","BZN|FR","Without Sequence","73.05","",""
"18/01/2024 06:00:00 - 18/01/2024 07:00:00","BZN|FR","Without Sequence","88.34","",""
"18/01/2024 07:00:00 - 18/01/2024 08:00:00","BZN|FR","Without Sequence","97.64","",""
"18/01/2024 08:00:00 - 18/01/2024 09:00:00","BZN|FR","Without Sequence","100.57","",""
"18/01/2024 09:00:00 - 18/01/2024 10:00:00","BZN|FR","Without Sequence","106.54","",""
"18/01/2024 10:00:00 - 18/01/2024 11:00:00","BZN|FR","Without Sequence","100.85","",""
"18/01/2024 11:00:00 - 18/01/2024 12:00:00","BZN|FR","Without Sequence","92.50","",""
"18/01/2024 12:00:00 - 18/01/2024 13:00:00","BZN|FR","Without Sequence","84.28","",""
"18/01/2024 13:00:00 - 18/01/2024 14:00:00","BZN|FR","Without Sequence","87.43","",""
"18/01/2024 14:00:00 - 18/01/2024 15:00:00","BZN|FR","Without Sequence","92.41","",""
"18/01/2024 15:00:00 - 18/01/2024 16:00:00","BZN|FR","Without Sequence","90.77","",""
"18/01/2024 16:00:00 - 18/01/2024 17:00:00","BZN|FR","Without Sequence","96.02","",""
"18/01/2024 17:00:00 - 18/01/2024 18:00:00","BZN|FR","Without Sequence","103.71","",""
"18/01/2024 18:00:00 - 18/01/2024 19:00:00","BZN|FR","Without Sequence","99.60","",""
"18/01/2024 19:00:00 - 18/01/2024 20:00:00","BZN|FR","Without Sequence","91.76","",""
"18/01/2024 20:00:00 - 18/01/2024 21:00:00","BZN|FR","Without Sequence","83.23","",""
"18/01/2024 21:00:00 - 18/01/2024 22:00:00","BZN|FR","Without Sequence","83.16","",""
"18/01/2024 22:00:00 - 18/01/2024 23:00:00","BZN|FR","Without Sequence","83.16","",""
"18/01/2024 23:00:00 - 19/01/2024 00:00:00","BZN|FR","Without Sequence","71.82","",""
"19/01/2024 00:00:00 - 19/01/2024 01:00:00","BZN|FR","Without Sequence","67.44","",""
"19/01/2024 01:00:00 - 19/01/2024 02:00:00","BZN|FR","Without Sequence","67.17","",""
"19/01/2024 02:00:00 - 19/01/2024 03:00:00","BZN|FR","Without Sequence","62.76","",""
"19/01/2024 03:00:00 - 19/01/2024 04:00:00","BZN|FR","Without Sequence","63.32","",""
"19/01/2024 04:00:00 - 19/01/2024 05:00:00","BZN|FR","Without Sequence","67.71","",""
"19/01/2024 05:00:00 - 19/01/2024 06:00:00","BZN|FR","Without Sequence","79.18","",""
"19/01/2024 06:00:00 - 19/01/2024 07:00:00","BZN|FR","Without Sequence","88.15","",""
"19/01/2024 07:00:00 - 19/01/2024 08:00:00","BZN|FR","Without Sequence","104.27","",""
"19/01/2024 08:00:00 - 19/01/2024 09:00:00","BZN|FR","Without Sequence","108.30","",""
"19/01/2024 09:00:00 - 19/01/2024 10:00:00","BZN|FR","Without Sequence","100.51","",""
"19/01/2024 10:00:00 - 19/01/2024 11:00:00","BZN|FR","Without Sequence","88.00","",""
"19/01/2024 11:00:00 - 19/01/2024 12:00:00","BZN|FR","Without Sequence","80.12","",""
"19/01/2024 12:00:00 - 19/01/2024 13:00:00","BZN|FR","Without Sequence","73.41","",""
"19/01/2024 13:00:00 - 19/01/2024 14:00:00","BZN|FR","Without Sequence","75.27","",""
"19/01/2024 14:00:00 - 19/01/2024 15:00:00","BZN|FR","Without Sequence","80.53","",""
"19/01/2024 15:00:00 - 19/01/2024 16:00:00","BZN|FR","Without Sequence","85.84","",""
"19/01/2024 16:00:00 - 19/01/2024 17:00:00","BZN|FR","Without Sequence","94.42","",""
"19/01/2024 17:00:00 - 19/01/2024 18:00:00","BZN|FR","Without Sequence","95.62","",""
"19/01/2024 18:00:00 - 19/01/2024 19:00:00","BZN|FR","Without Sequence","93.52","",""
"19/01/2024 19:00:00 - 19/01/2024 20:00:00","BZN|FR","Without Sequence","82.88","",""
"19/01/2024 20:00:00 - 19/01/2024 21:00:00","BZN|FR","Without Sequence","80.50","",""
"19/01/2024 21:00:00 - 19/01/2024 22:00:00","BZN|FR","Without Sequence","82.03","",""
"19/01/2024 22:00:00 - 19/01/2024 23:00:00","BZN|FR","Without Sequence","82.03","",""
"19/01/2024 23:00:00 - 20/01/2024 00:00:00","BZN|FR","Without Sequence","78.97","",""
"20/01/2024 00:00:00 - 20/01/2024 01:00:00","BZN|FR","Without Sequence","66.79","",""
"20/01/2024 01:00:00 - 20/01/2024 02:00:00","BZN|FR","Without Sequence","70.58","",""
"20/01/2024 02:00:00 - 20/01/2024 03:00:00","BZN|FR","Without Sequence","66.09","",""
"20/01/2024 03:00:00 - 20/01/2024 04:00:00","BZN|FR","Without Sequence","63.68","",""
"20/01/2024 04:00:00 - 20/01/2024 05:00:00","BZN|FR","Without Sequence","66.10","",""
"20/01/2024 05:00:00 - 20/01/2024 06:00:00","BZN|FR","Without Sequence","70.30","",""
"20/01/2024 06:00:00 - 20/01/2024 07:00:00","BZN|FR","Without Sequence","75.93","",""
"20/01/2024 07:00:00 - 20/01/2024 08:00:00","BZN|FR","Without Sequence","84.09","",""
"20/01/2024 08:00:00 - 20/01/2024 09:00:00","BZN|FR","Without Sequence","88.31","",""
"20/01/2024 09:00:00 - 20/01/2024 10:00:00","BZN|FR","Without Sequence","82.85","",""
"20/01/2024 10:00:00 - 20/01/2024 11:00:00","BZN|FR","Without Sequence","76.64","",""
"20/01/2024 11:00:00 - 20/01/2024 12:00:00","BZN|FR","Without Sequence","74.65","",""
"20/01/2024 12:00:00 - 20/01/2024 13:00:00","BZN|FR","Without Sequence","69.84","",""
"20/01/2024 13:00:00 - 20/01/2024 14:00:00","BZN|FR","Without Sequence","73.41","",""
"20/01/2024 14:00:00 - 20/01/2024 15:00:00","BZN|FR","Without Sequence","79.21","",""
"20/01/2024 15:00:00 - 20/01/2024 16:00:00","BZN|FR","Without Sequence","87.97","",""
"20/01/2024 16:00:00 - 20/01/2024 17:00:00","BZN|FR","Without Sequence","95.07","",""
"20/01/2024 17:00:00 - 20/01/2024 18:00:00","BZN|FR","Without Sequence","99.94","",""
"20/01/2024 18:00:00 - 20/01/2024 19:00:00","BZN|FR","Without Sequence","91.75","",""
"20/01/2024 19:00:00 - 20/01/2024 20:00:00","BZN|FR","Without Sequence","83.93","",""
"20/01/2024 20:00:00 - 20/01/2024 21:00:00","BZN|FR","Without Sequence","75.80","",""
"20/01/2024 21:00:00 - 20/01/2024 22:00:00","BZN|FR","Without Sequence","77.88","",""
"20/01/2024 22:00:00 - 20/01/2024 23:00:00","BZN|FR","Without Sequence","77.88","",""
"20/01/2024 23:00:00 - 21/01/2024 00:00:00","BZN|FR","Without Sequence","69.07","",""
"21/01/2024 00:00:00 - 21/01/2024 01:00:00","BZN|FR","Without Sequence","57.88","",""
"21/01/2024 01:00:00 - 21/01/2024 02:00:00","BZN|FR","Without Sequence","55.15","",""
"21/01/2024 02:00:00 - 21/01/2024 03:00:00","BZN|FR","Without Sequence","50.89","",""
"21/01/2024 03:00:00 - 21/01/2024 04:00:00","BZN|FR","Without Sequence","48.91","",""
"21/01/2024 04:00:00 - 21/01/2024 05:00:00","BZN|FR","Without Sequence","48.51","",""
"21/01/2024 05:00:00 - 21/01/2024 06:00:00","BZN|FR","Without Sequence","46.81","",""
"21/01/2024 06:00:00 - 21/01/2024 07:00:00","BZN|FR","Without Sequence","48.52","",""
"21/01/2024 07:00:00 - 21/01/2024 08:00:00","BZN|FR","Without Sequence","54.23","",""
"21/01/2024 08:00:00 - 21/01/2024 09:00:00","BZN|FR","Without Sequence","59.00","",""
"21/01/2024 09:00:00 - 21/01/2024 10:00:00","BZN|FR","Without Sequence","58.64","",""
"21/01/2024 10:00:00 - 21/01/2024 11:00:00","BZN|FR","Without Sequence","56.80","",""
"21/01/2024 11:00:00 - 21/01/2024 12:00:00","BZN|FR","Without Sequence","56.36","",""
"21/01/2024 12:00:00 - 21/01/2024 13:00:00","BZN|FR","Without Sequence","47.42","",""
"21/01/2024 13:00:00 - 21/01/2024 14:00:00","BZN|FR","Without Sequence","52.67","",""
"21/01/2024 14:00:00 - 21/01/2024 15:00:00","BZN|FR","Without Sequence","53.75","",""
"21/01/2024 15:00:00 - 21/01/2024 16:00:00","BZN|FR","Without Sequence","56.89","",""
"21/01/2024 16:00:00 - 21/01/2024 17:00:00","BZN|FR","Without Sequence","64.89","",""
"21/01/2024 17:00:00 - 21/01/2024 18:00:00","BZN|FR","Without Sequence","77.19","",""
"21/01/2024 18:00:00 - 21/01/2024 19:00:00","BZN|FR","Without Sequence","78.70","",""
"21/01/2024 19:00:00 - 21/01/2024 20:00:00","BZN|FR","Without Sequence","73.91","",""
"21/01/2024 20:00:00 - 21/01/2024 21:00:00","BZN|FR","Without Sequence","56.44","",""
"21/01/2024 21:00:00 - 21/01/2024 22:00:00","BZN|FR","Without Sequence","63.75","",""
"21/01/2024 22:00:00 - 21/01/2024 23:00:00","BZN|FR","Without Sequence","63.75","",""
"21/01/2024 23:00:00 - 22/01/2024 00:00:00","BZN|FR","Without Sequence","40.66","",""
"22/01/2024 00:00:00 - 22/01/2024 01:00:00","BZN|FR","Without Sequence","33.09","",""
"22/01/2024 01:00:00 - 22/01/2024 02:00:00","BZN|FR","Without Sequence","28.34","",""
"22/01/2024 02:00:00 - 22/01/2024 03:00:00","BZN|FR","Without Sequence","15.08","",""
"22/01/2024 03:00:00 - 22/01/2024 04:00:00","BZN|FR","Without Sequence","13.34","",""
"22/01/2024 04:00:00 - 22/01/2024 05:00:00","BZN|FR","Without Sequence","25.31","",""
"22/01/2024 05:00:00 - 22/01/2024 06:00:00","BZN|FR","Without Sequence","49.01","",""
"22/01/2024 06:00:00 - 22/01/2024 07:00:00","BZN|FR","Without Sequence","69.99","",""
"22/01/2024 07:00:00 - 22/01/2024 08:00:00","BZN|FR","Without Sequence","85.22","",""
"22/01/2024 08:00:00 - 22/01/2024 09:00:00","BZN|FR","Without Sequence","86.66","",""
"22/01/2024 09:00:00 - 22/01/2024 10:00:00","BZN|FR","Without Sequence","71.08","",""
"22/01/2024 10:00:00 - 22/01/2024 11:00:00","BZN|FR","Without Sequence","61.99","",""
"22/01/2024 11:00:00 - 22/01/2024 12:00:00","BZN|FR","Without Sequence","57.67","",""
"22/01/2024 12:00:00 - 22/01/2024 13:00:00","BZN|FR","Without Sequence","58.48","",""
"22/01/2024 13:00:00 - 22/01/2024 14:00:00","BZN|FR","Without Sequence","61.06","",""
"22/01/2024 14:00:00 - 22/01/2024 15:00:00","BZN|FR","Without Sequence","62.99","",""
"22/01/2024 15:00:00 - 22/01/2024 16:00:00","BZN|FR","Without Sequence","66.07","",""
"22/01/2024 16:00:00 - 22/01/2024 17:00:00","BZN|FR","Without Sequence","79.09","",""
"22/01/2024 17:00:00 - 22/01/2024 18:00:00","BZN|FR","Without Sequence","89.87","",""
"22/01/2024 18:00:00 - 22/01/2024 19:00:00","BZN|FR","Without Sequence","81.79","",""
